record_date,AVERAGE_SPEED_DIFF,AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,AVERAGE_PRECIPITATION,AVERAGE_RAIN
2134,2018-10-08 16:00:00,High,38.5,45.3,87.9,LIGHT,21.0,1014.0,35.0,4.0,céu claro,0.0,
2135,2018-09-03 02:00:00,None,46.0,0.0,89.3,DARK,17.0,1011.0,88.0,1.0,céu claro,0.0,
2136,2019-05-09 08:00:00,Very_High,41.2,147.6,66.6,LIGHT,13.0,1013.0,87.0,5.0,nuvens dispersas,0.0,
2137,2018-11-07 16:00:00,Medium,34.9,31.4,87.1,LIGHT,15.0,1016.0,62.0,2.0,algumas nuvens,0.0,
2138,2019-02-09 16:00:00,Medium,31.9,27.0,95.8,LIGHT,14.0,1021.0,71.0,7.0,nuvens quebradas,0.0,
2139,2018-10-06 14:00:00,Medium,38.9,40.9,90.3,LIGHT,19.0,1018.0,72.0,7.0,algumas nuvens,0.0,
2140,2018-09-07 00:00:00,None,43.3,1.1,85.7,DARK,18.0,1014.0,88.0,1.0,céu claro,0.0,
2141,2018-09-09 20:00:00,None,42.6,2.5,79.0,DARK,16.0,1021.0,93.0,3.0,,0.0,
2142,2018-08-25 09:00:00,None,41.5,3.2,81.2,LIGHT,15.0,1018.0,82.0,2.0,,0.0,
2143,2019-06-23 13:00:00,Medium,33.9,10.5,75.2,LIGHT,17.0,1013.0,93.0,3.0,nuvens quebradas,0.0,
2144,2018-10-20 14:00:00,Medium,40.0,42.1,88.8,LIGHT,24.0,1017.0,44.0,6.0,céu claro,0.0,
2145,2018-11-02 08:00:00,High,44.2,20.7,77.7,LIGHT,14.0,1024.0,100.0,3.0,tempo nublado,0.0,
2146,2018-08-10 13:00:00,Low,42.9,15.7,84.2,LIGHT,21.0,1022.0,56.0,5.0,céu claro,0.0,
2147,2018-11-19 14:00:00,Medium,39.0,19.1,77.9,LIGHT,14.0,986.0,82.0,0.0,nuvens quebradas,0.0,
2148,2018-08-27 12:00:00,Low,44.6,12.9,90.3,LIGHT,21.0,1013.0,69.0,2.0,céu claro,0.0,
2149,2019-03-29 21:00:00,High,41.8,30.4,68.1,DARK,13.0,1020.0,71.0,1.0,céu limpo,0.0,
2150,2019-04-23 15:00:00,Medium,36.4,29.2,79.4,LIGHT,13.0,1000.0,71.0,3.0,,0.0,aguaceiros fracos
2151,2018-07-31 11:00:00,Medium,34.5,37.3,97.2,LIGHT,20.0,1019.0,78.0,4.0,nuvens dispersas,0.0,
2152,2019-06-10 11:00:00,Medium,37.8,18.3,86.8,LIGHT,17.0,1021.0,67.0,4.0,céu pouco nublado,0.0,
2153,2019-08-15 22:00:00,Low,41.3,16.5,85.8,DARK,19.0,1020.0,88.0,3.0,,0.0,
2154,2019-07-18 05:00:00,None,43.5,4.0,85.3,DARK,15.0,1017.0,100.0,0.0,,0.0,
2155,2019-04-22 05:00:00,None,41.6,0.0,76.1,DARK,11.0,1004.0,87.0,3.0,céu limpo,0.0,
2156,2018-09-27 06:00:00,Low,43.5,4.3,87.4,DARK,17.0,1024.0,93.0,0.0,céu claro,0.0,
2157,2018-08-18 11:00:00,Low,37.1,25.3,89.6,LIGHT,27.0,1017.0,36.0,5.0,céu claro,0.0,
2158,2019-07-09 21:00:00,High,45.9,29.1,82.1,DARK,22.0,1015.0,73.0,4.0,,0.0,
2159,2018-10-25 11:00:00,Low,37.4,15.9,86.6,LIGHT,18.0,1019.0,55.0,2.0,céu claro,0.0,
2160,2018-09-12 13:00:00,Low,38.4,15.4,91.7,LIGHT,21.0,1022.0,69.0,3.0,céu claro,0.0,
2161,2019-07-08 20:00:00,Medium,40.1,10.8,83.5,LOW_LIGHT,20.0,1015.0,82.0,2.0,céu pouco nublado,0.0,
2162,2018-11-05 13:00:00,Low,43.1,15.1,83.9,LIGHT,14.0,1007.0,76.0,6.0,algumas nuvens,0.0,
2163,2019-02-21 03:00:00,Low,44.4,1.6,88.2,DARK,7.0,1022.0,81.0,4.0,céu claro,0.0,
2164,2019-02-15 06:00:00,None,46.8,0.0,84.0,DARK,7.0,1023.0,62.0,2.0,céu claro,0.0,
2165,2019-09-02 03:00:00,None,45.0,4.9,81.6,DARK,18.0,1014.0,77.0,4.0,,0.0,
2166,2019-03-31 06:00:00,None,36.5,0.7,66.9,DARK,10.0,1012.0,71.0,1.0,céu limpo,0.0,
2167,2019-09-20 23:00:00,None,50.4,0.8,67.1,DARK,16.0,1011.0,93.0,3.0,céu pouco nublado,0.0,
2168,2018-11-23 00:00:00,None,43.8,0.0,74.5,DARK,10.0,1012.0,93.0,5.0,,0.0,chuva moderada
2169,2019-07-25 02:00:00,Low,49.5,6.4,81.9,DARK,18.0,1013.0,100.0,3.0,nublado,0.0,
2170,2019-01-26 12:00:00,Medium,34.9,18.9,83.3,LIGHT,13.0,1022.0,71.0,3.0,céu claro,0.0,
2171,2019-04-22 11:00:00,Medium,33.0,24.8,82.0,LIGHT,16.0,1003.0,87.0,5.0,nuvens quebradas,0.0,
2172,2019-02-26 13:00:00,Low,34.4,12.6,91.2,LIGHT,21.0,1024.0,33.0,5.0,céu claro,0.0,
2173,2019-04-15 06:00:00,Medium,43.9,6.9,60.7,LIGHT,14.0,1010.0,93.0,6.0,nuvens quebradas,0.0,
2174,2018-09-19 05:00:00,None,42.4,1.5,86.6,DARK,13.0,1020.0,100.0,1.0,algumas nuvens,0.0,
2175,2019-04-24 04:00:00,None,43.7,0.0,68.5,DARK,8.0,995.0,93.0,5.0,,0.0,chuva moderada
2176,2019-02-09 07:00:00,None,41.5,0.0,87.4,DARK,11.0,1022.0,100.0,1.0,,0.0,chuva fraca
2177,2019-02-08 07:00:00,Medium,37.8,9.7,80.2,DARK,4.0,1023.0,100.0,3.0,nuvens quebradas,0.0,
2178,2019-08-13 13:00:00,High,37.8,38.5,88.0,LIGHT,23.0,1021.0,64.0,5.0,,0.0,
2179,2018-12-11 14:00:00,Medium,43.6,12.3,82.2,LIGHT,15.0,1023.0,67.0,4.0,nuvens quebradas,0.0,
2180,2019-07-12 05:00:00,None,42.4,0.0,82.5,DARK,17.0,1013.0,100.0,7.0,,0.0,
2181,2019-07-07 20:00:00,Low,35.5,8.9,74.5,LOW_LIGHT,19.0,1014.0,88.0,3.0,céu pouco nublado,0.0,
2182,2018-11-30 16:00:00,High,39.9,44.2,72.6,LIGHT,15.0,1023.0,77.0,2.0,algumas nuvens,0.0,
2183,2019-05-07 10:00:00,Medium,33.0,34.2,82.4,LIGHT,15.0,1017.0,82.0,5.0,nuvens dispersas,0.0,
2184,2019-04-14 02:00:00,Medium,39.1,21.8,69.8,DARK,14.0,1018.0,100.0,3.0,,0.0,chuva fraca
2185,2018-11-16 17:00:00,High,39.3,55.3,80.4,DARK,18.0,1014.0,72.0,2.0,nuvens dispersas,0.0,
2186,2018-10-19 16:00:00,Very_High,42.4,92.6,88.3,LIGHT,22.0,1013.0,53.0,4.0,céu claro,0.0,
2187,2019-04-12 13:00:00,Medium,35.9,42.3,81.3,LIGHT,17.0,1020.0,77.0,3.0,céu limpo,0.0,
2188,2018-08-28 21:00:00,Low,47.2,1.0,74.6,DARK,17.0,1019.0,93.0,5.0,,0.0,
2189,2018-09-26 01:00:00,None,42.9,0.0,87.0,DARK,17.0,1019.0,59.0,2.0,céu claro,0.0,
2190,2019-08-21 07:00:00,Medium,43.7,20.1,76.6,LIGHT,19.0,1017.0,49.0,4.0,,0.0,
2191,2018-10-21 16:00:00,High,37.3,103.4,90.8,LIGHT,23.0,1017.0,50.0,4.0,,0.0,chuva
2192,2019-08-31 07:00:00,None,49.5,2.6,77.7,LIGHT,15.0,1017.0,100.0,1.0,,0.0,
2193,2019-02-19 11:00:00,Medium,38.9,27.3,98.2,LIGHT,8.0,1021.0,71.0,2.0,céu claro,0.0,
2194,2019-02-26 09:00:00,Very_High,43.7,138.3,77.5,LIGHT,13.0,1025.0,58.0,4.0,céu claro,0.0,
2195,2018-09-11 19:00:00,Medium,40.4,17.6,83.2,LOW_LIGHT,24.0,1018.0,53.0,3.0,céu claro,0.0,
2196,2018-11-15 22:00:00,Low,41.9,4.1,73.8,DARK,13.0,1016.0,77.0,3.0,céu claro,0.0,
2197,2019-07-10 23:00:00,None,39.3,4.2,82.0,DARK,22.0,1014.0,64.0,3.0,,0.0,
2198,2018-09-26 12:00:00,Medium,40.9,36.4,89.3,LIGHT,29.0,1022.0,32.0,4.0,céu claro,0.0,
2199,2019-09-06 01:00:00,Low,50.1,0.9,72.3,DARK,20.0,1019.0,37.0,2.0,,0.0,
2200,2019-04-20 00:00:00,Low,34.1,6.4,73.2,DARK,16.0,1019.0,76.0,3.0,céu limpo,0.0,
2201,2019-01-23 22:00:00,None,52.3,0.0,69.6,DARK,13.0,1018.0,93.0,8.0,nuvens quebradas,0.0,
2202,2019-02-11 08:00:00,Very_High,48.6,58.5,76.2,LIGHT,1.0,1029.0,100.0,2.0,céu claro,0.0,
2203,2019-02-28 11:00:00,Very_High,39.6,97.8,88.2,LIGHT,12.0,1032.0,81.0,1.0,céu claro,0.0,
2204,2018-09-27 00:00:00,None,45.3,0.0,85.1,DARK,20.0,1024.0,88.0,0.0,céu claro,0.0,
2205,2018-11-24 18:00:00,Medium,37.5,31.8,89.0,DARK,13.0,1007.0,93.0,8.0,,0.0,chuva fraca
2206,2019-05-30 02:00:00,None,40.2,3.0,67.1,DARK,19.0,1021.0,64.0,3.0,,0.0,
2207,2019-07-18 20:00:00,Low,39.9,4.2,83.5,LOW_LIGHT,19.0,1015.0,88.0,5.0,,0.0,
2208,2019-05-20 10:00:00,Very_High,38.9,139.7,72.8,LIGHT,14.0,1015.0,82.0,2.0,nuvens dispersas,0.0,
2209,2018-09-26 15:00:00,High,37.0,54.8,90.6,LIGHT,28.0,1022.0,54.0,3.0,céu claro,0.0,
2210,2018-09-06 15:00:00,Medium,37.9,37.7,88.8,LIGHT,21.0,1014.0,69.0,2.0,algumas nuvens,0.0,
2211,2019-08-29 17:00:00,High,36.2,57.6,84.2,LIGHT,24.0,1019.0,77.0,4.0,,0.0,
2212,2019-05-07 05:00:00,None,41.9,0.0,74.3,DARK,14.0,1017.0,100.0,5.0,,0.0,chuva fraca
2213,2019-06-27 04:00:00,None,40.3,0.0,67.8,DARK,16.0,1016.0,100.0,0.0,nuvens quebradas,0.0,
2214,2018-09-29 09:00:00,Low,40.4,7.2,90.8,LIGHT,15.0,1018.0,100.0,0.0,,0.0,
2215,2018-12-01 16:00:00,High,38.8,115.8,80.8,LIGHT,14.0,1023.0,93.0,6.0,nuvens dispersas,0.0,
2216,2019-01-29 15:00:00,High,41.5,35.5,82.9,LIGHT,12.0,1016.0,100.0,7.0,,0.0,chuva leve
2217,2019-02-03 03:00:00,None,44.4,0.0,82.6,DARK,2.0,1027.0,100.0,2.0,céu claro,0.0,
2218,2019-01-19 02:00:00,None,42.6,0.0,71.7,DARK,7.0,1018.0,93.0,3.0,algumas nuvens,0.0,
2219,2019-03-02 01:00:00,Low,47.3,9.1,83.1,DARK,12.0,1029.0,100.0,1.0,nuvens quebradas,0.0,
2220,2018-11-29 15:00:00,Medium,36.9,35.8,83.3,LIGHT,13.0,1016.0,100.0,3.0,nuvens quebradas,0.0,
2221,2019-02-06 08:00:00,Very_High,50.4,58.9,72.9,LOW_LIGHT,3.0,1026.0,100.0,1.0,,0.0,
2222,2018-10-06 22:00:00,Low,43.1,6.6,77.9,DARK,14.0,1021.0,62.0,5.0,céu claro,0.0,
2223,2018-10-29 21:00:00,None,34.4,4.6,81.3,DARK,10.0,1004.0,100.0,5.0,,0.0,chuva leve
2224,2018-10-14 00:00:00,Medium,47.6,8.2,78.5,DARK,13.0,1005.0,93.0,9.0,,0.0,chuva de intensidade pesado
2225,2018-11-07 07:00:00,Medium,44.9,5.8,82.0,LOW_LIGHT,11.0,1011.0,87.0,1.0,algumas nuvens,0.0,
2226,2019-06-13 06:00:00,Medium,43.4,5.3,63.0,LIGHT,9.0,1012.0,100.0,1.0,,0.0,
2227,2018-09-03 19:00:00,Low,40.8,8.3,81.9,LOW_LIGHT,21.0,1012.0,77.0,2.0,nuvens dispersas,0.0,
2228,2018-07-24 21:00:00,None,41.3,1.4,78.0,DARK,17.0,1016.0,100.0,3.0,,0.0,
2229,2018-11-27 00:00:00,None,35.5,5.4,75.0,DARK,7.0,1024.0,87.0,4.0,céu claro,0.0,
2230,2019-05-23 16:00:00,High,36.0,53.3,75.4,LIGHT,19.0,1021.0,77.0,7.0,nuvens dispersas,0.0,
2231,2019-05-28 06:00:00,Medium,46.8,6.2,61.2,LIGHT,12.0,1017.0,76.0,2.0,,0.0,
2232,2018-09-21 15:00:00,High,34.4,63.2,91.6,LIGHT,22.0,1021.0,73.0,5.0,céu claro,0.0,
2233,2019-02-06 23:00:00,None,37.3,7.0,94.4,DARK,8.0,1026.0,100.0,2.0,,0.0,
2234,2019-04-26 18:00:00,High,36.4,44.8,79.5,LIGHT,14.0,1028.0,67.0,4.0,céu pouco nublado,0.0,
2235,2019-06-19 01:00:00,None,39.9,0.0,68.3,DARK,16.0,1014.0,100.0,4.0,,0.0,
2236,2019-01-27 20:00:00,None,40.9,4.9,85.1,DARK,11.0,1024.0,76.0,4.0,algumas nuvens,0.0,
2237,2018-10-10 04:00:00,None,41.9,0.0,87.0,DARK,11.0,1004.0,66.0,1.0,céu claro,0.0,
2238,2019-09-04 04:00:00,None,41.3,1.1,82.1,DARK,16.0,1018.0,93.0,2.0,,0.0,
2239,2018-12-01 18:00:00,High,39.4,142.4,78.9,DARK,14.0,1024.0,93.0,4.0,nuvens dispersas,0.0,
2240,2018-09-21 08:00:00,Very_High,45.6,114.7,86.2,LIGHT,16.0,1021.0,93.0,1.0,algumas nuvens,0.0,
2241,2018-11-15 18:00:00,High,40.7,49.3,75.1,DARK,16.0,1015.0,87.0,2.0,céu claro,0.0,
2242,2018-12-04 22:00:00,None,37.3,0.9,67.6,DARK,10.0,1023.0,87.0,2.0,nuvens dispersas,0.0,
2243,2019-09-18 02:00:00,None,42.6,0.0,85.5,DARK,15.0,1015.0,100.0,3.0,,0.0,
2244,2018-09-01 18:00:00,Low,43.1,15.1,80.3,LIGHT,30.0,1012.0,33.0,5.0,céu claro,0.0,
2245,2018-08-16 04:00:00,None,40.1,0.0,90.7,DARK,17.0,1015.0,100.0,3.0,,0.0,
2246,2018-08-28 11:00:00,Medium,39.6,25.0,89.1,LIGHT,17.0,1016.0,100.0,3.0,,0.0,
2247,2018-12-11 05:00:00,None,42.1,0.0,76.0,DARK,8.0,1021.0,66.0,1.0,céu claro,0.0,
2248,2018-08-13 23:00:00,None,40.6,0.0,83.4,DARK,16.0,1017.0,93.0,1.0,céu claro,0.0,
2249,2018-09-10 16:00:00,Medium,38.5,36.4,91.7,LIGHT,23.0,1021.0,57.0,5.0,algumas nuvens,0.0,
2250,2018-09-09 07:00:00,None,45.1,0.0,88.8,LIGHT,16.0,1019.0,100.0,1.0,,0.0,
2251,2018-08-03 02:00:00,None,40.1,1.8,84.7,DARK,21.0,1014.0,83.0,0.0,céu claro,0.0,
2252,2018-07-29 01:00:00,None,41.5,0.0,84.4,DARK,14.0,1018.0,100.0,0.0,algumas nuvens,0.0,
2253,2018-10-03 01:00:00,None,44.7,0.0,85.7,DARK,15.0,1021.0,44.0,3.0,céu claro,0.0,
2254,2019-04-15 05:00:00,None,41.8,0.0,73.3,DARK,14.0,1010.0,93.0,6.0,nuvens quebradas,0.0,
2255,2018-08-09 11:00:00,Very_High,44.2,139.5,87.6,LIGHT,20.0,1022.0,64.0,6.0,algumas nuvens,0.0,
2256,2018-10-15 11:00:00,High,40.0,37.3,83.3,LIGHT,15.0,1005.0,100.0,4.0,,0.0,chuva leve
2257,2019-08-23 13:00:00,Medium,40.4,18.5,81.1,LIGHT,29.0,1017.0,69.0,2.0,,0.0,
2258,2019-02-08 18:00:00,Very_High,41.8,85.2,88.7,DARK,12.0,1022.0,87.0,3.0,,0.0,chuva
2259,2018-08-19 10:00:00,Low,40.4,5.2,87.4,LIGHT,26.0,1018.0,31.0,4.0,céu claro,0.0,
2260,2019-07-24 14:00:00,Medium,33.8,34.6,98.7,LIGHT,25.0,1015.0,78.0,2.0,céu pouco nublado,0.0,
2261,2019-09-20 13:00:00,Medium,40.6,34.5,83.4,LIGHT,20.0,1014.0,73.0,1.0,nuvens quebradas,0.0,
2262,2019-07-10 22:00:00,High,45.8,13.7,83.7,DARK,23.0,1014.0,68.0,3.0,,0.0,
2263,2018-08-03 14:00:00,Medium,39.4,38.1,89.1,LIGHT,35.0,1016.0,46.0,1.0,céu claro,0.0,
2264,2018-09-20 06:00:00,Low,44.1,0.9,87.8,DARK,15.0,1020.0,100.0,1.0,,0.0,
2265,2019-08-20 05:00:00,Low,42.5,9.4,93.9,DARK,13.0,1018.0,100.0,1.0,,0.0,
2266,2019-05-05 06:00:00,None,41.0,0.0,71.6,LOW_LIGHT,11.0,1014.0,93.0,4.0,,0.0,
2267,2019-04-30 14:00:00,Very_High,41.5,61.9,81.0,LIGHT,20.0,1017.0,82.0,5.0,,0.0,
2268,2018-08-14 09:00:00,Medium,36.9,26.7,95.4,LIGHT,15.0,1017.0,93.0,2.0,,0.0,
2269,2019-08-09 09:00:00,Medium,42.2,24.4,75.1,LIGHT,19.0,1015.0,94.0,7.0,nuvens quebradas,0.0,
2270,2019-09-17 01:00:00,None,48.4,0.0,84.8,DARK,17.0,1017.0,100.0,2.0,,0.0,
2271,2018-11-03 23:00:00,High,46.8,68.0,71.3,DARK,13.0,1020.0,93.0,0.0,,0.0,
2272,2019-05-30 01:00:00,None,42.5,0.0,61.0,DARK,19.0,1021.0,64.0,3.0,,0.0,
2273,2018-12-07 05:00:00,None,38.0,6.6,76.2,DARK,12.0,1029.0,93.0,1.0,nuvens quebradas,0.0,
2274,2018-11-11 19:00:00,Medium,38.4,6.9,82.4,DARK,12.0,1009.0,93.0,3.0,,0.0,chuva fraca
2275,2019-08-08 15:00:00,High,39.5,143.9,87.2,LIGHT,23.0,1012.0,88.0,10.0,nuvens quebradas,0.0,
2276,2018-10-02 18:00:00,High,42.4,59.3,86.1,LOW_LIGHT,23.0,1020.0,33.0,1.0,céu claro,0.0,
2277,2019-05-14 10:00:00,High,34.5,87.3,78.2,LIGHT,22.0,1014.0,50.0,7.0,,0.0,
2278,2019-06-15 22:00:00,Medium,38.7,45.0,72.8,DARK,14.0,1021.0,82.0,2.0,,0.0,
2279,2018-08-16 17:00:00,High,34.1,76.8,92.7,LIGHT,21.0,1016.0,64.0,5.0,céu claro,0.0,
2280,2019-04-20 17:00:00,High,34.4,69.7,80.4,LIGHT,23.0,1014.0,50.0,5.0,céu limpo,0.0,
2281,2019-05-21 16:00:00,High,41.3,50.2,71.5,LIGHT,21.0,1016.0,77.0,6.0,,0.0,
2282,2018-10-13 00:00:00,None,48.1,1.7,84.0,DARK,19.0,1017.0,77.0,3.0,céu claro,0.0,
2283,2019-04-20 10:00:00,Medium,34.6,22.5,77.4,LIGHT,20.0,1018.0,49.0,3.0,céu limpo,0.0,
2284,2019-09-15 18:00:00,Medium,41.5,30.6,88.3,LIGHT,25.0,1017.0,53.0,4.0,,0.0,
2285,2019-09-13 08:00:00,Very_High,44.6,118.9,77.2,LIGHT,19.0,1023.0,56.0,4.0,,0.0,
2286,2019-01-20 09:00:00,None,41.0,0.0,88.2,LIGHT,9.0,1019.0,87.0,2.0,algumas nuvens,0.0,
2287,2019-06-27 13:00:00,Medium,38.8,23.6,79.8,LIGHT,21.0,1018.0,77.0,4.0,céu pouco nublado,0.0,
2288,2019-05-12 19:00:00,None,38.0,2.3,63.3,LIGHT,28.0,1019.0,20.0,3.0,,0.0,
2289,2018-09-23 00:00:00,None,45.7,0.0,74.9,DARK,15.0,1023.0,100.0,0.0,céu claro,0.0,
2290,2019-08-29 03:00:00,None,45.6,7.9,83.6,DARK,15.0,1019.0,100.0,1.0,,0.0,
2291,2019-07-24 10:00:00,Medium,34.2,50.2,96.6,LIGHT,21.0,1015.0,88.0,2.0,nuvens dispersas,0.0,
2292,2019-09-08 01:00:00,None,55.6,0.0,73.1,DARK,18.0,1016.0,37.0,5.0,,0.0,
2293,2019-06-19 21:00:00,Very_High,44.7,55.9,59.3,DARK,16.0,1017.0,93.0,2.0,céu pouco nublado,0.0,
2294,2019-02-24 06:00:00,None,39.4,0.0,89.0,DARK,10.0,1028.0,66.0,5.0,céu claro,0.0,
2295,2018-10-13 17:00:00,High,37.0,74.2,90.6,LIGHT,20.0,1009.0,82.0,2.0,nuvens quebradas,0.0,
2296,2019-01-16 06:00:00,None,42.1,0.0,75.5,DARK,8.0,1018.0,87.0,3.0,nuvens quebradas,0.0,
2297,2018-10-27 02:00:00,Low,40.4,0.9,87.9,DARK,12.0,1014.0,76.0,5.0,,0.0,
2298,2019-07-25 19:00:00,Medium,34.3,14.1,96.1,LIGHT,20.0,1016.0,83.0,3.0,céu pouco nublado,0.0,
2299,2018-08-23 19:00:00,Low,35.1,11.9,91.4,LIGHT,16.0,1018.0,100.0,2.0,,0.0,
2300,2018-09-10 04:00:00,None,43.0,0.0,91.6,DARK,15.0,1022.0,100.0,1.0,,0.0,
2301,2019-07-05 17:00:00,Very_High,42.7,96.4,83.0,LIGHT,23.0,1017.0,64.0,2.0,,0.0,
2302,2019-07-24 21:00:00,Medium,39.9,6.7,84.2,DARK,19.0,1014.0,93.0,2.0,nuvens dispersas,0.0,
2303,2019-04-11 06:00:00,Medium,42.8,6.2,70.2,LOW_LIGHT,7.0,1021.0,100.0,0.0,,0.0,
2304,2018-07-31 12:00:00,Medium,37.4,24.6,86.4,LIGHT,22.0,1019.0,73.0,4.0,nuvens dispersas,0.0,
2305,2019-05-05 21:00:00,None,41.4,0.0,76.3,DARK,15.0,1017.0,87.0,3.0,nuvens quebradas,0.0,
2306,2018-07-28 18:00:00,Medium,39.2,22.3,91.6,LIGHT,21.0,1017.0,72.0,5.0,céu claro,0.0,
2307,2019-04-27 12:00:00,Medium,34.3,33.2,86.6,LIGHT,17.0,1028.0,72.0,3.0,,0.0,
2308,2018-10-24 15:00:00,Medium,37.4,34.0,85.0,LIGHT,22.0,1023.0,43.0,3.0,céu claro,0.0,
2309,2019-09-24 15:00:00,Medium,40.8,42.3,80.9,LIGHT,21.0,1020.0,94.0,3.0,nuvens quebradas,0.0,
2310,2019-07-08 15:00:00,High,35.9,101.2,85.8,LIGHT,22.0,1015.0,88.0,3.0,nuvens quebradas,0.0,
2311,2019-06-20 01:00:00,None,47.3,0.0,72.6,DARK,14.0,1017.0,100.0,1.0,nuvens quebradas,0.0,
2312,2018-09-25 21:00:00,None,43.8,0.0,85.4,DARK,20.0,1018.0,68.0,1.0,céu claro,0.0,
2313,2019-09-08 23:00:00,None,50.1,2.5,77.9,DARK,17.0,1017.0,100.0,1.0,,0.0,
2314,2019-07-19 14:00:00,Medium,37.2,30.4,76.4,LIGHT,25.0,1015.0,77.0,5.0,,0.0,
2315,2019-04-20 01:00:00,None,36.5,0.9,67.1,DARK,17.0,1018.0,63.0,3.0,céu limpo,0.0,
2316,2019-08-26 09:00:00,Medium,38.1,17.0,81.6,LIGHT,21.0,1013.0,78.0,2.0,,0.0,
2317,2019-04-01 06:00:00,Low,40.8,25.7,72.3,DARK,12.0,1011.0,87.0,1.0,céu limpo,0.0,
2318,2019-06-07 21:00:00,Low,41.2,2.0,60.7,DARK,14.0,1023.0,76.0,3.0,,0.0,
2319,2019-02-09 22:00:00,None,39.2,4.0,89.9,DARK,12.0,1020.0,100.0,6.0,nuvens quebradas,0.0,
2320,2018-11-07 09:00:00,Very_High,45.9,95.2,80.9,LIGHT,12.0,1014.0,82.0,1.0,nuvens quebradas,0.0,
2321,2019-05-28 21:00:00,High,47.2,14.7,72.8,DARK,19.0,1018.0,49.0,5.0,,0.0,
2322,2019-07-18 19:00:00,Medium,37.4,36.4,86.9,LIGHT,21.0,1015.0,82.0,5.0,,0.0,
2323,2019-02-14 03:00:00,None,46.8,0.0,83.8,DARK,8.0,1025.0,66.0,5.0,céu claro,0.0,
2324,2018-08-29 05:00:00,Low,42.9,5.7,88.3,DARK,15.0,1020.0,100.0,1.0,algumas nuvens,0.0,
2325,2019-06-29 11:00:00,Low,33.6,8.7,72.6,LIGHT,19.0,1018.0,82.0,5.0,nuvens quebradas,0.0,
2326,2018-10-08 06:00:00,None,37.1,1.2,89.6,DARK,13.0,1016.0,50.0,4.0,céu claro,0.0,
2327,2019-08-18 22:00:00,Low,44.9,11.0,82.6,DARK,17.0,1018.0,87.0,3.0,,0.0,
2328,2018-10-31 14:00:00,Medium,34.5,23.1,91.3,LIGHT,12.0,1004.0,87.0,4.0,,0.0,chuva fraca
2329,2019-02-16 21:00:00,None,36.8,5.1,89.1,DARK,10.0,1022.0,87.0,0.0,céu claro,0.0,
2330,2018-08-02 04:00:00,None,42.6,0.0,89.2,DARK,17.0,1013.0,93.0,1.0,céu claro,0.0,
2331,2018-10-30 04:00:00,Low,45.7,2.3,84.3,DARK,11.0,997.0,93.0,3.0,nuvens dispersas,0.0,
2332,2019-08-16 07:00:00,Medium,43.4,16.6,86.9,LIGHT,15.0,1019.0,100.0,0.0,,0.0,
2333,2019-07-02 19:00:00,Medium,36.5,23.1,87.3,LIGHT,22.0,1013.0,82.0,2.0,,0.0,
2334,2019-07-13 18:00:00,Medium,39.3,33.8,84.9,LIGHT,22.0,1015.0,78.0,1.0,céu pouco nublado,0.0,
2335,2019-09-10 05:00:00,None,43.1,0.0,85.6,DARK,13.0,1020.0,82.0,5.0,,0.0,
2336,2018-11-30 13:00:00,Low,32.4,11.8,80.2,LIGHT,15.0,1024.0,77.0,3.0,nuvens dispersas,0.0,
2337,2018-09-27 03:00:00,None,40.4,1.3,83.2,DARK,18.0,1024.0,93.0,0.0,céu claro,0.0,
2338,2019-08-19 13:00:00,Medium,39.3,27.9,88.2,LIGHT,22.0,1018.0,68.0,3.0,,0.0,
2339,2018-08-31 08:00:00,Low,41.6,9.1,85.3,LIGHT,13.0,1016.0,93.0,1.0,céu claro,0.0,
2340,2018-09-28 12:00:00,Low,37.8,20.3,87.8,LIGHT,20.0,1021.0,77.0,3.0,céu claro,0.0,
2341,2019-07-04 15:00:00,High,35.1,54.3,86.9,LIGHT,23.0,1016.0,73.0,3.0,nuvens quebradas,0.0,
2342,2018-11-25 18:00:00,Medium,48.8,14.9,74.4,DARK,11.0,1006.0,100.0,3.0,,0.0,chuva leve
2343,2019-09-29 22:00:00,None,43.6,4.1,78.6,DARK,18.0,1020.0,100.0,1.0,nublado,0.0,
2344,2018-10-14 11:00:00,Low,40.0,15.4,87.9,LIGHT,13.0,1015.0,87.0,5.0,,0.0,chuva
2345,2018-09-29 20:00:00,Medium,37.1,17.0,90.1,DARK,17.0,1016.0,93.0,0.0,céu claro,0.0,
2346,2018-11-23 20:00:00,High,46.5,27.0,78.2,DARK,12.0,1014.0,82.0,4.0,,0.0,chuva moderada
2347,2018-11-02 15:00:00,High,37.4,51.2,88.2,LIGHT,16.0,1025.0,87.0,2.0,nuvens dispersas,0.0,
2348,2018-09-24 03:00:00,None,40.0,0.7,87.9,DARK,15.0,1021.0,100.0,0.0,céu claro,0.0,
2349,2019-08-20 00:00:00,Low,42.4,7.9,82.3,DARK,16.0,1018.0,87.0,1.0,,0.0,
2350,2019-04-02 00:00:00,None,41.6,0.0,76.1,DARK,11.0,1017.0,87.0,0.0,céu limpo,0.0,
